Zip;City;latitude;longitude;Country
27400;surtauville;49.198800599;1.054439789;France
27400;surville;49.20101993;1.102576958;France
27800;thibouville;49.140844526;0.803589325;France
27510;tilly;49.141723538;1.527877849;France
27210;le torpt;49.337480446;0.381829617;France
27180;tournedos bois hubert;49.07346886;0.987148652;France
27110;le tremblay omonville;49.120810178;0.914374062;France
27110;le troncq;49.192960628;0.91741733;France
27480;le tronquay;49.437823541;1.454168879;France
27300;valailles;49.118299418;0.616487827;France
27110;venon;49.173064324;1.051861714;France
27180;les ventes;48.955419804;1.066564973;France
27110;villez sur le neubourg;49.146864448;0.859821323;France
27400;vironvay;49.206194885;1.219021092;France
50410;la haye bellefond;48.980088241;-1.188260627;France
50170;huisnes sur mer;48.61226244;-1.449860504;France
50540;isigny le buat;48.621490391;-1.182914003;France
50540;isigny le buat;48.621490391;-1.182914003;France
50220;juilley;48.591265949;-1.34753606;France
50520;juvigny les vallees;48.679430021;-1.023334304;France
50160;lamberville;49.078361012;-0.915979672;France
50480;liesville sur douve;49.352714884;-1.321142919;France
50700;lieusaint;49.483607249;-1.473018027;France
50290;longueville;48.858701168;-1.535040449;France
50320;la lucerne d outremer;48.788497843;-1.410129117;France
50410;margueray;48.9000489;-1.126325599;France
50570;marigny le lozon;49.123744231;-1.261196624;France
50570;marigny le lozon;49.123744231;-1.261196624;France
50570;le mesnil amey;49.105235144;-1.212437241;France
50220;le mesnil ozenne;48.667839452;-1.218343405;France
50000;le mesnil rouxelin;49.141806702;-1.078768997;France
50450;le mesnil villeman;48.856135656;-1.3399881;France
50190;millieres;49.19061649;-1.455926943;France
50700;montaigu la brisette;49.567393187;-1.42046031;France
50760;montfarville;49.655925415;-1.263200232;France
50140;mortain bocage;48.605965262;-0.935660983;France
50490;muneville le bingard;49.136532116;-1.475366899;France
50390;nehou;49.426270447;-1.562931484;France
50140;le neufbourg;48.662754357;-0.947887221;France
50480;neuville au plain;49.424179766;-1.334857247;France
50370;notre dame de livoye;48.747466094;-1.199735049;France
50210;ouville;49.020538939;-1.366478921;France
50600;grandparigny;48.603496365;-1.069470151;France
2220;serches;49.332188537;3.448920214;France
50160;le perron;49.056023095;-0.893687741;France
2130;seringes et nesles;49.211154619;3.557997573;France
50340;les pieux;49.510421073;-1.820989306;France
2160;serval;49.351410553;3.682378297;France
50250;le plessis lastelle;49.279037299;-1.4347781240000002;France
2160;soupir;49.410437117;3.599620847;France
50620;pont hebert;49.176683777;-1.172257176;France
2700;tergnier;49.656818136;3.299606912;France
50170;pontorson;48.560585631;-1.468782641;France
2880;terny sorny;49.447154124;3.368730544;France
50170;pontorson;48.560585631;-1.468782641;France
2300;trosly loire;49.517596693;3.231647289;France
50170;pontorson;48.560585631;-1.468782641;France
2300;ugny le gay;49.661072106;3.156807791;France
50660;quettreville sur sienne;48.969416755;-1.44000963;France
2370;vailly sur aisne;49.411142641;3.520822408;France
50660;quettreville sur sienne;48.969416755;-1.44000963;France
2200;vauxrezis;49.420528428;3.277067741;France
50310;quineville;49.511191395;-1.305605902;France
2630;petit verly;49.958591999;3.562413213;France
50760;reville;49.626334519;-1.2518956220000002;France
2000;verneuil sur serre;49.643312947;3.679684098;France
50160;st amand villages;49.041377659;-0.935730388;France
2810;veuilly la poterie;49.082698597;3.218799872;France
50160;st amand villages;49.041377659;-0.935730388;France
2290;vezaponin;49.466302081;3.222786052;France
50380;st aubin des preaux;48.807159942;-1.50138774;France
2160;viel arcy;49.379304784;3.625622539;France
50800;ste cecile;48.833839873;-1.190482503;France
2540;viels maisons;48.906882155;3.395619446;France
50310;st cyr;49.486374614;-1.415590734;France
2210;vierzy;49.286823774;3.277473288;France
50720;st georges de rouelley;48.615375134;-0.775598357;France
50340;st germain le gaillard;49.489250088;-1.772532683;France
50190;st germain sur seves;49.220307278;-1.37629101;France
50390;st jacques de nehou;49.420263202;-1.616190843;France
50240;st james;48.516476094;-1.371909841;France
50240;st james;48.516476094;-1.371909841;France
50240;st james;48.516476094;-1.371909841;France
50680;st jean de savigny;49.188679525;-1.004257243;France
50810;st jean d elle;49.092288017;-0.961646607;France
50810;st jean d elle;49.092288017;-0.961646607;France
50200;st malo de la lande;49.063533716;-1.542415653;France
50480;st martin de varreville;49.429146489;-1.232756864;France
50800;st martin le bouillant;48.779798488;-1.158991277;France
50480;ste mere eglise;49.41611851;-1.303124067;France
50300;st ovin;48.679196857;-1.244331518;France
50380;st pair sur mer;48.802623883;-1.547061272;France
50870;le parc;48.754393887;-1.295202565;France
50870;le parc;48.754393887;-1.295202565;France
50270;st pierre d artheglise;49.417889403;-1.6854105920000002;France
50200;st pierre de coutances;49.033850105;-1.454458869;France
50510;st sauveur la pommeraye;48.839849261;-1.434391256;France
50300;st senier sous avranches;48.686709924;-1.319528102;France
50700;saussemesnil;49.573165412;-1.489390701;France
50640;savigny le vieux;48.519135089;-1.025489944;France
50480;sebeville;49.386521438;-1.284571965;France
50640;le teilleul;48.544680822;-0.894571796;France
50640;le teilleul;48.544680822;-0.894571796;France
50470;tollevast;49.579253675;-1.60759843;France
50340;treauville;49.537756426;-1.824151172;France
50620;tribehou;49.209409917;-1.245532904;France
50300;vains;48.676402773;-1.424886801;France
50330;varouville;49.67079839;-1.371504902;France
50800;villedieu les poeles rouffigny;48.822787224;-1.232328919;France
50690;virandeville;49.569646131;-1.71540332;France
1400;l abergement clemenciat;46.153721024;4.925850148;France
1450;bolozon;46.196340526;5.470453285;France
1470;briord;45.770630041;5.485482939;France
1450;cerdon;46.071947147;5.476107384;France
1450;challes la montagne;46.122300221;5.457513206;France
1410;champfromier;46.220471277;5.822270927;France
1400;chanoz chatenay;46.185700461;5.028865152;France
1480;frans;45.993691889;4.780690701;France
1430;lantenay;46.054059837;5.54099209;France
1410;lelex;46.285331599;5.928941563;France
1450;leyssard;46.16192206;5.476245851;France
1420;surjoux lhopital;46.027652991;5.783270343;France
1480;messimy sur saone;46.04728803;4.759551775;France
1470;montagnieu;45.799677812;5.464453819;France
1450;poncin;46.089241591;5.416477869;France
5000;neffes;44.496092067;6.025969136;France
1400;st georges sur renon;46.103915441;5.029419348;France
1480;savigneux;45.997204438;4.857494223;France
1400;sulignat;46.173182813;4.957236347;France
6160;antibes;43.587761948;7.105220285;France
1440;viriat;46.250752259;5.223071857;France
7600;vallees d antraigues asperjoc;44.722267881;4.354201357;France
7600;labastide sur besorgues;44.749089682;4.298291312;France
7600;st andeol de vals;44.692631889;4.400829023;France
7610;secheras;45.128741904;4.776548859;France
7690;villevocance;45.226137755;4.595740627;France
2310;saulchery;48.97681326;3.31273783;France
2300;selens;49.493936119;3.206061239;France
2150;la selve;49.570202251;3.995044476;France
2130;sergy;49.182771129;3.571378936;France
2150;sissonne;49.564146816;3.920361086;France
2260;sommeron;49.957388062;3.945277962;France
2270;sons et roncheres;49.769212028;3.667405398;France
2240;surfontaine;49.747061779;3.48058898;France
2250;thiernu;49.765594383;3.779113702;France
2250;toulis et attencourt;49.697460601;3.749924602;France
2860;trucy;49.471590029;3.611028551;France
2120;tupigny;49.97048717;3.593692603;France
2690;urvillers;49.78974175;3.316689619;France
2120;vadencourt;49.922961175;3.574497712;France
2290;vassens;49.475312;3.156361551;France
2220;vasseny;49.355266125;3.4889950240000003;France
2320;vauxaillon;49.477156237;3.4082409460000003;France
2200;vauxbuin;49.357490287;3.29455624;France
2220;vauxtin;49.345429445;3.601436546;France
2490;vendelles;49.907648285;3.138190576;France
5000;la batie vieille;44.5550657;6.15611446;France
5000;la rochette;44.593102898;6.149168756;France
6130;grasse;43.655947795;6.931948216;France
6140;vence;43.738599753;7.10175145;France
7660;issanlas;44.766865423;4.015073393;France
7600;juvinas;44.704580873;4.30761117;France
7690;st andre en vivarais;45.116949249;4.409136765;France
7690;vanosc;45.224312426;4.534674337;France
7610;vion;45.111721672;4.798829184;France
1410;lajoux;46.391447954;6.009039108;France
14190;valambray;49.08254151;-0.182247724;France
14190;valambray;49.08254151;-0.182247724;France
14540;valambray;49.08254151;-0.182247724;France
14240;aurseulles;49.133433609;-0.709216551;France
14610;colomby anguerny;49.264618507;-0.40852549;France
14430;annebault;49.249324503;0.054063623;France
14250;audrieu;49.204733997;-0.604235877;France
14260;les monts d aunay;48.983651591;-0.6426326960000001;France
14260;malherbe sur ajon;49.05051876;-0.574959689;France
14260;malherbe sur ajon;49.05051876;-0.574959689;France
14610;basly;49.27732115;-0.424047148;France
14490;la bazoque;49.153454877;-0.8778419390000001;France
14950;beaumont en auge;49.267587855;0.110253177;France
14350;souleuvre en bocage;48.955220773;-0.8514765470000001;France
14350;souleuvre en bocage;48.955220773;-0.8514765470000001;France
14350;souleuvre en bocage;48.955220773;-0.8514765470000001;France
14710;bernesq;49.273522972;-0.931042353;France
14112;bieville beuville;49.239286411;-0.337189137;France
14700;bonnoeil;48.922589974;-0.366827014;France
14540;bourguebus;49.116457007;-0.289544474;France
14250;thue et mue;49.197247401;-0.5372410590000001;France
14160;brucourt;49.24689232;-0.103002307;France
14250;buceels;49.187064216;-0.6391459700000001;France
14330;cartigny l epinay;49.23959882;-1.005687251;France
14240;caumont sur aure;49.105667329;-0.797146101;France
14240;caumont sur aure;49.105667329;-0.797146101;France
14770;cauville;48.952234821;-0.563747679;France
14130;clarbec;49.241203837;0.134776237;France
14480;colombiers sur seulles;49.299581202;-0.5058396070000001;France
14100;courtonne la meurdrac;49.120007811;0.329441136;France
14480;creully sur seulles;49.281242776;-0.5574943880000001;France
14620;crocy;48.877066363;-0.051702435;France
14220;croisilles;49.003302553;-0.452735323;France
14400;crouay;49.269835792;-0.8170815480000001;France
14220;culey le patry;48.956886598;-0.5310369220000001;France
14840;cuverville;49.191963175;-0.261736261;France
14620;damblainville;48.921404003;-0.127357781;France
14440;douvres la delivrande;49.289961453;-0.392225177;France
14340;beaufour druval;49.213838014;0.023586672;France
14250;ducy ste marguerite;49.225803776;-0.6114554;France
14250;ellon;49.227702933;-0.6818931890000001;France
14610;epron;49.2203625;-0.364892612;France
14220;espins;49.000125092;-0.414727494;France
14210;evrecy;49.093973074;-0.5017709770000001;France
14700;falaise;48.895775676;-0.193605226;France
14600;genneville;49.359426748;0.274038984;France
14430;gerrots;49.193441932;0.001487316;France
14430;goustranville;49.222758577;-0.108513008;France
14190;grainville langannerie;49.00817401;-0.271967158;France
14880;hermanville sur mer;49.283033599;-0.32353429;France
14430;hotot en auge;49.177680272;-0.076135638;France
14330;isigny sur mer;49.285064924;-1.069847082;France
14250;juaye mondaye;49.205101716;-0.690340064;France
14480;ponts sur seulles;49.2818969;-0.5116840890000001;France
14480;ponts sur seulles;49.2818969;-0.5116840890000001;France
14100;lisieux;49.147010605;0.238204884;France
14330;lison;49.241637869;-1.052026439;France
14140;livarot pays d auge;49.003429234;0.227044066;France
14140;livarot pays d auge;49.003429234;0.227044066;France
14140;livarot pays d auge;49.003429234;0.227044066;France
14140;livarot pays d auge;49.003429234;0.227044066;France
14140;livarot pays d auge;49.003429234;0.227044066;France
14700;les loges saulces;48.865184892;-0.303174163;France
14250;loucelles;49.226135125;-0.57855632;France
14170;louvagny;48.950501223;-0.046971512;France
14530;luc sur mer;49.308001053;-0.357617759;France
14620;le marais la chapelle;48.882632628;-0.023519898;France
14370;mery bissieres en auge;49.128963327;-0.077133234;France
14270;mezidon vallee d auge;49.079180711;-0.01142351;France
14270;mezidon vallee d auge;49.079180711;-0.01142351;France
14270;mezidon vallee d auge;49.079180711;-0.01142351;France
14400;mosles;49.305555243;-0.820426548;France
14590;moyaux;49.19527432;0.351286647;France
14700;noron l abbaye;48.896360424;-0.248208056;France
14490;noron la poterie;49.224245339;-0.7750288470000001;France
14340;notre dame de livaye;49.117304455;0.041311023;France
14230;osmanville;49.333945973;-1.088219859;France
14190;ouilly le tesson;48.991244167;-0.212591606;France
14700;pertheville ners;48.875879949;-0.109454678;France
14130;pierrefitte en auge;49.254650631;0.200329435;France
14490;planquery;49.162828731;-0.826613259;France
14130;pont l eveque;49.289158872;0.185053072;France
14210;preaux bocage;49.052992112;-0.50912913;France
14270;belle vie en auge;49.115179421;-0.028824543;France
14270;belle vie en auge;49.115179421;-0.028824543;France
14860;ranville;49.228939549;-0.263783404;France
14470;reviers;49.298689119;-0.465959027;France
14540;castine en plaine;49.109717578;-0.313874564;France
14710;rubercy;49.285615026;-0.8855628270000001;France
14540;le castelet;49.088276396;-0.28312035;France
14130;st andre d hebertot;49.303199825;0.2921204;France
14750;st aubin sur mer;49.322517748;-0.391773723;France
14280;st contest;49.21506511;-0.401398138;France
14480;ste croix sur mer;49.316191183;-0.5108689590000001;France
14290;valorbiquet;49.061518358;0.327914283;France
14290;valorbiquet;49.061518358;0.327914283;France
14290;valorbiquet;49.061518358;0.327914283;France
14950;st etienne la thillaye;49.291676626;0.11829142;France
14140;val de vie;48.95500743;0.162403378;France
14260;seulline;49.028912734;-0.6971085840000001;France
14310;seulline;49.028912734;-0.6971085840000001;France
14700;st germain langot;48.922895422;-0.328130238;France
14570;st lambert;48.935916927;-0.537971214;France
14710;st laurent sur mer;49.357781374;-0.8759281999999999;France
14330;st marcouf;49.257070464;-1.001937322;France
14290;st martin de bienfaite la cressonniere;49.03283604;0.352956414;France
14290;st martin de bienfaite la cressonniere;49.03283604;0.352956414;France
14400;st martin des entrees;49.257444165;-0.6650297110000001;France
